1373656294800855042,1373656294800855042,2021-03-21 11:22:36 Eastern Daylight Time,2021-03-21,11:22:36,-0400,2993568301,dennisc230,Dennis C,,Focus list  $APPS $SNAP $GTBIF $GRWG $DKNG $DT $MU $MWK $MSTR $UPST Mostly watching stocks which have retaken key moving averages and how they handle these levels.,en,[],[],[],4,12,127,[],"['apps', 'snap', 'gtbif', 'grwg', 'dkng', 'dt', 'mu', 'mwk', 'mstr', 'upst']",https://twitter.com/dennisc230/status/1373656294800855042,False,,0,,,,,,,,[],,,,
1371217626471534598,1371217626471534598,2021-03-14 17:52:12 Eastern Daylight Time,2021-03-14,17:52:12,-0400,1321582212102250496,coinbeastmedia,CoinBeast,,"Top 2 Corporate #Bitcoin Holdings:  MicroStrategy $MSTR: Purchased: $2,196,000,000 Total BTC: 91,064 Current $: $5,456,873,604 Change: +$3,260,873,604 / +148%  Tesla, Inc. $TSLA Purchased: $1,500,000,000 Total BTC: 48,000 Current $: $2,580,134,400 Change: $1,080,134,400 / +43%",en,[],[],[],2,23,111,['bitcoin'],"['mstr', 'tsla']",https://twitter.com/coinbeastmedia/status/1371217626471534598,False,,0,,,,,,,,[],,,,
1370862196729651200,1370862196729651200,2021-03-13 17:19:51 Eastern Standard Time,2021-03-13,17:19:51,-0400,756634828531957761,hodldeeznutz,Hodl Deez Nutz,,$MSTR bout to be a huge green dildo on Monday. Lol,en,[],[],[],2,1,23,[],['mstr'],https://twitter.com/hodldeeznutz/status/1370862196729651200,False,,0,,,,,,,,[],,,,
1370361362438893568,1370361362438893568,2021-03-12 08:09:43 Eastern Standard Time,2021-03-12,08:09:43,-0400,2704294333,deitaone,*Walter Bloomberg,,*MicroStrategy Buys About 262 Bitcoins for $15 Million in Cash  $MSTR,en,[],[],[],23,86,645,[],['mstr'],https://twitter.com/DeItaone/status/1370361362438893568,False,,0,,,,,,,,[],,,,
1369650957416595457,1369650957416595457,2021-03-10 09:06:49 Eastern Standard Time,2021-03-10,09:06:49,-0400,755404442141417472,fullbeerbottle,Emptybeerbottle,,MicroStrategy $MSTR are up almost $3bn on their #Bitcoin purchases,en,[],[],[],1,0,25,['bitcoin'],['mstr'],https://twitter.com/Fullbeerbottle/status/1369650957416595457,False,,0,,,,,,,,[],,,,
1369357589209825282,1369357589209825282,2021-03-09 13:41:05 Eastern Standard Time,2021-03-09,13:41:05,-0400,817007725666242561,marketrebels,Market Rebellion,,#Crypto stocks ripping  $CAN +38.5% $RIOT +33.5% $MARA +27.9% $EBON +14.6% $MSTR +14.4% $SI +12.4%,en,[],[],[],3,15,43,['crypto'],"['can', 'riot', 'mara', 'ebon', 'mstr', 'si']",https://twitter.com/MarketRebels/status/1369357589209825282,False,,0,,,,,,,,[],,,,
1369110738741104644,1369110738741104644,2021-03-08 21:20:11 Eastern Standard Time,2021-03-08,21:20:11,-0400,1091099554605395968,shardib2,Don't follow ShardETH B if you hate money,,Both $SQ and $MSTR are now profitable on their recent $BTC purchases.  Congratulations.  (doubt they were worried)  #Bitcoin,en,[],[],[],8,13,117,['bitcoin'],"['sq', 'mstr', 'btc']",https://twitter.com/ShardiB2/status/1369110738741104644,False,,0,,,,,,,,[],,,,
1368696470954799107,1368696470954799107,2021-03-07 17:54:02 Eastern Standard Time,2021-03-07,17:54:02,-0400,2176983931,ronniemoas,Ronnie Moas | Nomad | Stocks | BTC | Charity,,"Understand the supply/demand imbalance w/ #bitcoin &gt; should cross $100,000 soon &gt; $TSLA &amp; $MSTR purchases making headlines here (US) &gt; what you must realize is there are many countries outside the US where companies are doing the same &gt; &amp; that is not making headlines here (US)",en,[],[],[],4,19,78,['bitcoin'],"['tsla', 'mstr']",https://twitter.com/RonnieMoas/status/1368696470954799107,False,,0,,,,,,,,[],,,,
1367875793154609155,1367875793154609155,2021-03-05 11:32:57 Eastern Standard Time,2021-03-05,11:32:57,-0400,1270524696468094977,martys_owl,MARTY’S “CAPS LOCK” OWL 🦉,,$MSTR IS DOWN ABOUT 58% FROM ATH  ALL OTHER #BITCOIN RELATED COMPANIES HAVE BEEN GETTING WHACKED  THE MARKET ISNT PRICING IN A #SATSQUEEZE  BULLISH,en,[],[],[],10,6,125,"['bitcoin', 'satsqueeze']",['mstr'],https://twitter.com/martys_owl/status/1367875793154609155,False,,0,,,,,,,,[],,,,
1367871829558374405,1367871829558374405,2021-03-05 11:17:12 Eastern Standard Time,2021-03-05,11:17:12,-0400,534493783,krugermacro,Alex Krüger,,Quite the divergence between bitcoin related tickers  $BTC +1% $GBTC -5.5% $MSTR -14%  (since yesterday's equity close),en,[],[],[],13,9,94,[],"['btc', 'gbtc', 'mstr']",https://twitter.com/krugermacro/status/1367871829558374405,False,,0,,,,,,,,[],,,,
1367836015185035264,1367836015185035264,2021-03-05 08:54:53 Eastern Standard Time,2021-03-05,08:54:53,-0400,1254968862120062983,stocklizardking,Crypto Lizard King,,$BTC price is down 18% from all time highs  MicroStrategy $MSTR stock price is down 52% from all time highs,en,[],[],[],15,3,91,[],"['btc', 'mstr']",https://twitter.com/StockLizardKing/status/1367836015185035264,False,,0,,,,,,,,[],,,,
1367827598085136385,1367827598085136385,2021-03-05 08:21:27 Eastern Standard Time,2021-03-05,08:21:27,-0400,1250830691824283648,stockmktnewz,Stock Market News,,"MicroStrategy $MSTR announced today they purchased another ~205 Bitcoin $BTC for around $10M at an average price of $48,888 per #Bitcoin   $MSTR now holds 91,064 Bitcoin with a average price of $24,119 Per $BTC",en,[],[],[],0,3,26,['bitcoin'],"['mstr', 'btc', 'mstr', 'btc']",https://twitter.com/StockMKTNewz/status/1367827598085136385,False,,0,,,,,,,,[],,,,
1367825282695106562,1367825282695106562,2021-03-05 08:12:15 Eastern Standard Time,2021-03-05,08:12:15,-0400,2704294333,deitaone,*Walter Bloomberg,,"MicroStrategy Buys About 205 Bitcoins for $10 Million Cash at Average Price of $48,888   MicroStrategy Now Holds About 91,064 Bitcoins  MicroStrategy: Aggregate Purchase Price of $2.2 Billion, or About $24,119 Each $MSTR",en,[],[],[],17,60,327,[],['mstr'],https://twitter.com/DeItaone/status/1367825282695106562,False,,0,,,,,,,,[],,,,
1367820025344712705,1367820025344712705,2021-03-05 07:51:21 Eastern Standard Time,2021-03-05,07:51:21,-0400,1161703589942878208,garyblack00,Gary Black,,"On paper, TSLA’s $1.5B #btc investment is immaterial, worth just ~$1/share after tax to valuation even if #btc fell to zero. But emotionally, #btc ties  TSLA to the speculative excess and froth in the market - $GME, SPACS, $MSTR - and keeps many instit’l investors out of $TSLA.",en,[],[],[],37,6,246,"['btc', 'btc', 'btc']","['gme', 'mstr', 'tsla']",https://twitter.com/garyblack00/status/1367820025344712705,False,,0,,,,,,,,[],,,,
1367816662683123717,1367816662683123717,2021-03-05 07:37:59 Eastern Standard Time,2021-03-05,07:37:59,-0400,3114257885,tr0llytr0llface,Trolly🐴 McTrollface 🌷🥀💩,,"Michael Saylor's stated strategy to load up $MSTR with debt to buy Bitcoin is a mathematical guarantee of bankruptcy. Remember $XIV, the ""short volatility"" ETF that went bust when the VIX jumped 100%? HSBC had written in the prospectus of the fund that was going to happen.",en,[],[],[],6,9,54,[],"['mstr', 'xiv']",https://twitter.com/Tr0llyTr0llFace/status/1367816662683123717,False,,0,,,,,,,,[],,,,
1367609517945413632,1367609517945413632,2021-03-04 17:54:52 Eastern Standard Time,2021-03-04,17:54:52,-0400,35825117,gauchoeddy,Eddy,,"#Bitcoin value investing w/ $MSTR  1 share MSTR = $645.66 $645.66 = ~0.013 Bitcoin  MSTR Treasury = 90,859 BTC MSTR # fully diluted shares = 9.587M  BTC/share = ~0.0095  I’d rather use $645.66 to buy 0.013 BTC instead of 1 share of MSTR that gives me 0.0095 BTC  @PrestonPysh?",en,"[{'screen_name': 'prestonpysh', 'name': 'preston pysh', 'id': '538399586'}]",[],[],34,6,106,['bitcoin'],['mstr'],https://twitter.com/gauchoeddy/status/1367609517945413632,False,,0,,,,,,,,[],,,,
1367550263221977091,1367550263221977091,2021-03-04 13:59:25 Eastern Standard Time,2021-03-04,13:59:25,-0400,18111365,chowcollection,Stephen Chow 🇺🇸☣️🎨,,At this rate I expect @michael_saylor to make an emergency $1 Billion purchase of more #Bitcoin for $MSTR 😂,en,"[{'screen_name': 'michael_saylor', 'name': 'michael saylor', 'id': '244647486'}]",[],[],0,0,25,['bitcoin'],['mstr'],https://twitter.com/chowcollection/status/1367550263221977091,False,,0,,,,,,,,[],,,,
1366396607940472839,1366396607940472839,2021-03-01 09:35:12 Eastern Standard Time,2021-03-01,09:35:12,-0400,10446482,nvk,DETERMINISTIC OPTIMISM,,BREAKING: $MSTR SELLS ALL CHAIRS TO BUY #BITCOIN,en,[],[],[],39,58,1415,['bitcoin'],['mstr'],https://twitter.com/nvk/status/1366396607940472839,False,,0,,,,,,,,[],,,,
1366376970465009666,1366376970465009666,2021-03-01 08:17:10 Eastern Standard Time,2021-03-01,08:17:10,-0400,817007725666242561,marketrebels,Market Rebellion,,"$MSTR has added $15m more $BTC, now holds more than $2.186b",en,[],[],[],1,10,80,[],"['mstr', 'btc']",https://twitter.com/MarketRebels/status/1366376970465009666,False,,0,,,,,,,,[],,,,
1366376573985714191,1366376573985714191,2021-03-01 08:15:35 Eastern Standard Time,2021-03-01,08:15:35,-0400,28489821,skaushi,Kaushik,,"$MSTR Buys Another 328 Bitcoins for $15M, Brings Total to 90,859",en,[],[],[],1,1,29,[],['mstr'],https://twitter.com/skaushi/status/1366376573985714191,False,,0,,,,,,,,[],,,,
1366232153864998912,1366232153864998912,2021-02-28 22:41:43 Eastern Standard Time,2021-02-28,22:41:43,-0400,1321582212102250496,coinbeastmedia,CoinBeast,,"The companies currently holding the most #bitcoin on their balance sheet ranked by holdings.  1.) @Grayscale -- 649,130 BTC 2.) @MicroStrategy -- 90,531 BTC 3.) @Tesla -- 48,000 BTC 4.) @GalaxyDigital -- 16,402 BTC 5.) @Square -- 8,027 BTC  $BTC $MSTR $GBTC $SQ $TSLA $GLXY",en,"[{'screen_name': 'grayscale', 'name': 'grayscale', 'id': '2800345565'}, {'screen_name': 'microstrategy', 'name': 'microstrategy', 'id': '14883246'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'galaxydigital', 'name': 'galaxy digital', 'id': '199419807'}, {'screen_name': 'square', 'name': 'square', 'id': '93017945'}]",[],[],14,67,243,['bitcoin'],"['btc', 'mstr', 'gbtc', 'sq', 'tsla', 'glxy']",https://twitter.com/coinbeastmedia/status/1366232153864998912,False,,0,,,,,,,,[],,,,
1365434239001518081,1365434239001518081,2021-02-26 17:51:05 Eastern Standard Time,2021-02-26,17:51:05,-0400,15839373,bannerview,BannerView.com,,"Tether has to show proof of reserves 90 days from NYAG settlement.  In last 24 hours, there have been more USDt sent to Tether treasury (redemptions) than issuances.  Coincidence Bitcoin/crypto prices are down?  $BTC breaking price is $24,000 for $MSTR  This could get ugly.",en,[],[],[],29,46,214,[],"['btc', 'mstr']",https://twitter.com/BannerView/status/1365434239001518081,False,,0,,,,,,,,[],,,,
1365110334391017473,1365110334391017473,2021-02-25 20:24:00 Eastern Standard Time,2021-02-25,20:24:00,-0400,1161703589942878208,garyblack00,Gary Black,,Michael Saylor insisting that $MSTR cost of capital is 25% (it’s 7-8%) to justify his #BTC investment is like listening to a drunk sailor beg for another drink. In owning #BTC MSTR is literally going as far out on the risk curve as possible. Safe haven asset? Digital gold? C’mon.,en,[],[],[],59,10,251,"['btc', 'btc']",['mstr'],https://twitter.com/garyblack00/status/1365110334391017473,False,,0,,,,,,,,[],,,,
1365011468245233665,1365011468245233665,2021-02-25 13:51:09 Eastern Standard Time,2021-02-25,13:51:09,-0400,15079601,the_real_fly,The_Real_Fly,,MicroStrategy CEO Considers Raising More Debt to Buy Bitcoin $MSTR,en,[],[],[],73,70,843,[],['mstr'],https://twitter.com/The_Real_Fly/status/1365011468245233665,False,,0,,,,,,,,[],,,,
